Date,strategy_returns,cumulative_returns
2009-08-31,-0.11945192664055078,1.7131372225682666
2009-09-30,0.20035208983617475,2.056367845285959
2009-10-31,0.06588234502337563,2.1918461811640637
2009-11-30,0.01764282205187437,2.2305165333034216
2009-12-31,0.011111289526626014,2.255300448298882
2010-01-31,-0.011381856856347817,2.229630941428287
2010-02-28,0.02668042633075901,2.2891184455058453
2010-03-31,-0.025192025064902968,2.2314509162501306
2010-04-30,0.08152673366511529,2.4133738207860325
2010-05-31,0.017347704444544657,2.45524031654323
2010-06-30,-0.0009275620213927034,2.452962928872213
2010-07-31,0.11507901301426895,2.7352474816874173
2010-08-31,0.06609231007286245,2.9160263063731184
2010-09-30,-0.07525637476240395,2.6965767378436745
2010-10-31,0.05025757705973256,2.8321001510433352
2010-11-30,0.02118799845393019,2.892106684665017
